Adobe,2020-10-01,998,810,188
Adobe,2020-11-01,822,719,103
Adobe,2020-12-01,682,634,48
Adobe,2021-01-01,729,713,16
Adobe,2021-02-01,752,954,-202
Adobe,2021-03-01,765,733,32
Adobe,2021-04-01,750,643,107
Adobe,2021-05-01,516,551,-35
Adobe,2021-06-01,603,588,15
Adobe,2021-07-01,544,460,84
Adobe,2021-08-01,687,442,245
Adobe,2021-09-01,620,620,0
Adobe,2021-10-01,223,179,44
Adobe,2021-11-01,635,516,119
Adobe,2021-12-01,390,402,-12
Adobe,2022-01-01,449,432,17
Adobe,2022-02-01,479,393,86
Adobe,2022-03-01,525,450,75
Adobe,2022-04-01,507,473,34
Adobe,2022-05-01,434,370,64
Adobe,2022-06-01,373,353,20
Adobe,2022-07-01,407,400,7
Adobe,2022-08-01,520,447,73
Adobe,2022-09-01,465,453,12
Adobe,2022-10-01,471,384,87
Adobe,2022-11-01,411,314,97
Adobe,2022-12-01,332,311,21
Adobe,2023-01-01,425,306,119
Adobe,2023-02-01,496,326,170
Adobe,2023-03-01,584,392,192
Adobe,2023-04-01,616,553,63
Adobe,2023-05-01,509,465,44
Adobe,2023-06-01,497,319,178
Adobe,2023-07-01,451,332,119
Adobe,2023-08-01,516,388,128
Adobe,2023-09-01,424,345,79
Adobe,2023-10-01,461,318,143
Adobe,2023-11-01,479,346,133
Adobe,2023-12-01,337,310,27
Adobe,2024-01-01,523,352,171
Adobe,2024-02-01,461,311,150
Adobe,2024-03-01,429,366,63
Adobe,2024-04-01,527,361,166
Adobe,2024-05-01,444,356,88
Adobe,2024-06-01,415,287,128
Adobe,2024-07-01,378,349,29
Adobe,2024-08-01,508,397,111
Adobe,2024-09-01,393,352,41
Adobe,2024-10-01,383,288,95
Adobe,2024-11-01,75,57,18
Alfresco,2015-01-01,4,1,3
Alfresco,2015-02-01,5,3,2
Alfresco,2015-03-01,13,10,3
Alfresco,2015-04-01,12,16,-4
Alfresco,2015-05-01,20,20,0
Alfresco,2015-06-01,30,14,16
Alfresco,2015-07-01,12,14,-2
Alfresco,2015-08-01,5,12,-7
Alfresco,2015-09-01,10,8,2
Alfresco,2015-10-01,17,15,2
Alfresco,2015-11-01,16,9,7
Alfresco,2015-12-01,5,5,0
Alfresco,2016-01-01,8,20,-12
Alfresco,2016-02-01,15,15,0
Alfresco,2016-03-01,21,16,5
Alfresco,2016-04-01,20,14,6
Alfresco,2016-05-01,29,26,3
Alfresco,2016-06-01,34,27,7
Alfresco,2016-07-01,168,121,47
Alfresco,2016-08-01,178,161,17
Alfresco,2016-09-01,162,143,19
Alfresco,2016-10-01,104,84,20
Alfresco,2016-11-01,141,175,-34
